Fecha,Metal,Valor,Unidad,,
08-07-2019,Oro,"1,404.90",US$/ozt,,
08-07-2019,Plata,15.07,US$/ozt,,
08-07-2019,Molibdeno,N.D.,¢US/lb,,
08-07-2019,Inventarios,"298,300",TM,,
09-07-2019,Cobre,263.31,¢US/lb,,
09-07-2019,Oro,"1,387.90",US$/ozt,,
09-07-2019,Plata,15.025,US$/ozt,,
09-07-2019,Molibdeno,N.D.,¢US/lb,,
09-07-2019,Inventarios,"296,025",TM,,
10-07-2019,Cobre,265.919,¢US/lb,,
10-07-2019,Oro,"1,395.45",US$/ozt,,
10-07-2019,Plata,15.095,US$/ozt,,
10-07-2019,Molibdeno,N.D.,¢US/lb,,
10-07-2019,Inventarios,"293,525",TM,,
11-07-2019,Cobre,268.754,¢US/lb,,
11-07-2019,Oro,"1,423.10",US$/ozt,,
11-07-2019,Plata,15.265,US$/ozt,,
11-07-2019,Molibdeno,N.D.,¢US/lb,,
11-07-2019,Inventarios,"290,000",TM,,
12-07-2019,Cobre,269.888,¢US/lb,,
12-07-2019,Oro,"1,405.60",US$/ozt,,
12-07-2019,Plata,15.14,US$/ozt,,
12-07-2019,Molibdeno,N.D.,¢US/lb,,
12-07-2019,Inventarios,"288,200",TM,,
15-07-2019,Cobre,272.042,¢US/lb,,
15-07-2019,Oro,"1,413.25",US$/ozt,,
15-07-2019,Plata,15.32,US$/ozt,,
15-07-2019,Molibdeno,N.D.,¢US/lb,,
15-07-2019,Inventarios,"285,825",TM,,
16-07-2019,Cobre,270.296,¢US/lb,,
16-07-2019,Oro,"1,416.10",US$/ozt,,
16-07-2019,Plata,15.395,US$/ozt,,
16-07-2019,Molibdeno,N.D.,¢US/lb,,
16-07-2019,Inventarios,"292,925",TM,,
17-07-2019,Cobre,268.617,¢US/lb,,
17-07-2019,Oro,"1,400.80",US$/ozt,,
17-07-2019,Plata,15.61,US$/ozt,,
17-07-2019,Molibdeno,N.D.,¢US/lb,,
17-07-2019,Inventarios,"299,600",TM,,
18-07-2019,Cobre,269.797,¢US/lb,,
18-07-2019,Oro,"1,420.90",US$/ozt,,
18-07-2019,Plata,16.03,US$/ozt,,
18-07-2019,Molibdeno,N.D.,¢US/lb,,
18-07-2019,Inventarios,"298,025",TM,,
19-07-2019,Cobre,275.149,¢US/lb,,
19-07-2019,Oro,"1,437.05",US$/ozt,,
19-07-2019,Plata,16.315,US$/ozt,,
19-07-2019,Molibdeno,N.D.,¢US/lb,,
19-07-2019,Inventarios,"296,450",TM,,
22-07-2019,Cobre,272.496,¢US/lb,,
22-07-2019,Oro,"1,424.45",US$/ozt,,
22-07-2019,Plata,16.385,US$/ozt,,
22-07-2019,Molibdeno,N.D.,¢US/lb,,
22-07-2019,Inventarios,"295,725",TM,,
23-07-2019,Cobre,270.727,¢US/lb,,
23-07-2019,Oro,"1,417.55",US$/ozt,,
23-07-2019,Plata,16.43,US$/ozt,,
23-07-2019,Molibdeno,N.D.,¢US/lb,,
23-07-2019,Inventarios,"293,375",TM,,
24-07-2019,Cobre,271.248,¢US/lb,,
24-07-2019,Oro,"1,425.55",US$/ozt,,
24-07-2019,Plata,16.535,US$/ozt,,
24-07-2019,Molibdeno,N.D.,¢US/lb,,
24-07-2019,Inventarios,"295,000",TM,,
25-07-2019,Cobre,272.609,¢US/lb,,
25-07-2019,Oro,"1,426.35",US$/ozt,,
25-07-2019,Plata,16.535,US$/ozt,,
25-07-2019,Molibdeno,N.D.,¢US/lb,,
25-07-2019,Inventarios,"295,475",TM,,
29-07-2019,Cobre,269.865,¢US/lb,,
29-07-2019,Oro,"1,418.95",US$/ozt,,
29-07-2019,Plata,16.39,US$/ozt,,
29-07-2019,Molibdeno,N.D.,¢US/lb,,
29-07-2019,Inventarios,"292,950",TM,,
30-07-2019,Cobre,269.57,¢US/lb,,
30-07-2019,Oro,"1,428.45",US$/ozt,,
30-07-2019,Plata,16.455,US$/ozt,,
30-07-2019,Molibdeno,N.D.,¢US/lb,,
30-07-2019,Inventarios,"292,550",TM,,
31-07-2019,Cobre,269.799,¢US/lb,,
31-07-2019,Oro,"1,440.55",US$/ozt,,
31-07-2019,Plata,16.475,US$/ozt,,
31-07-2019,Molibdeno,N.D.,¢US/lb,,
31-07-2019,Inventarios,"290,500",TM,,
01-08-2019,Cobre,266.531,¢US/lb,,
01-08-2019,Oro,"1,406.40",US$/ozt,,
01-08-2019,Plata,16.005,US$/ozt,,
01-08-2019,Molibdeno,N.D.,¢US/lb,,
01-08-2019,Inventarios,"287,800",TM,,
02-08-2019,Cobre,261.678,¢US/lb,,
02-08-2019,Oro,"1,436.05",US$/ozt,,
02-08-2019,Plata,16.195,US$/ozt,,
02-08-2019,Molibdeno,N.D.,¢US/lb,,
02-08-2019,Inventarios,"286,600",TM,,
05-08-2019,Cobre,256.144,¢US/lb,,
05-08-2019,Oro,"1,457.45",US$/ozt,,
05-08-2019,Plata,16.485,US$/ozt,,
05-08-2019,Molibdeno,N.D.,¢US/lb,,
05-08-2019,Inventarios,"283,275",TM,,
06-08-2019,Cobre,257.051,¢US/lb,,
06-08-2019,Oro,"1,461.85",US$/ozt,,
06-08-2019,Plata,16.385,US$/ozt,,
06-08-2019,Molibdeno,N.D.,¢US/lb,,
06-08-2019,Inventarios,"277,975",TM,,
07-08-2019,Cobre,257.346,¢US/lb,,
07-08-2019,Oro,"1,487.65",US$/ozt,,
07-08-2019,Plata,16.82,US$/ozt,,
07-08-2019,Molibdeno,N.D.,¢US/lb,,
07-08-2019,Inventarios,"275,950",TM,,
08-08-2019,Cobre,259.591,¢US/lb,,
08-08-2019,Oro,"1,497.40",US$/ozt,,
08-08-2019,Plata,17.02,US$/ozt,,
08-08-2019,Molibdeno,N.D.,¢US/lb,,
08-08-2019,Inventarios,"274,525",TM,,
09-08-2019,Cobre,260.544,¢US/lb,,
09-08-2019,Oro,"1,503.50",US$/ozt,,
09-08-2019,Plata,17,US$/ozt,,
09-08-2019,Molibdeno,N.D.,¢US/lb,,
09-08-2019,Inventarios,"271,725",TM,,
12-08-2019,Cobre,259.659,¢US/lb,,
12-08-2019,Oro,"1,501.95",US$/ozt,,
12-08-2019,Plata,16.955,US$/ozt,,
12-08-2019,Molibdeno,N.D.,¢US/lb,,
12-08-2019,Inventarios,"273,350",TM,,
13-08-2019,Cobre,258.412,¢US/lb,,
13-08-2019,Oro,"1,527.20",US$/ozt,,
13-08-2019,Plata,17.445,US$/ozt,,
13-08-2019,Molibdeno,N.D.,¢US/lb,,
13-08-2019,Inventarios,"273,350",TM,,
14-08-2019,Cobre,259.999,¢US/lb,,
14-08-2019,Oro,"1,500.35",US$/ozt,,
14-08-2019,Plata,17.115,US$/ozt,,
14-08-2019,Molibdeno,N.D.,¢US/lb,,
14-08-2019,Inventarios,"271,800",TM,,
15-08-2019,Cobre,258.389,¢US/lb,,
15-08-2019,Oro,"1,517.65",US$/ozt,,
15-08-2019,Plata,17.29,US$/ozt,,
15-08-2019,Molibdeno,N.D.,¢US/lb,,
15-08-2019,Inventarios,"301,750",TM,,
16-08-2019,Cobre,"259,001",¢US/lb,,
16-08-2019,Oro,"1,509.05",US$/ozt,,
16-08-2019,Plata,17.16,US$/ozt,,
16-08-2019,Molibdeno,N.D.,¢US/lb,,
16-08-2019,Inventarios,"331,975",TM,,
19-08-2019,Cobre,261.065,¢US/lb,,
19-08-2019,Oro,"1,499.35",US$/ozt,,
19-08-2019,Plata,16.925,US$/ozt,,
19-08-2019,Molibdeno,N.D.,¢US/lb,,
19-08-2019,Inventarios,"330,125",TM,,
20-08-2019,Cobre,258.457,¢US/lb,,
20-08-2019,Oro,"1,502.65",US$/ozt,,
20-08-2019,Plata,17.02,US$/ozt,,
20-08-2019,Molibdeno,N.D.,¢US/lb,,
20-08-2019,Inventarios,"329,600",TM,,
21-08-2019,Cobre,258.389,¢US/lb,,
21-08-2019,Oro,"1,499.65",US$/ozt,,
21-08-2019,Plata,17.11,US$/ozt,,
21-08-2019,Molibdeno,N.D.,¢US/lb,,
21-08-2019,Inventarios,"329,575",TM,,
22-08-2019,Cobre,257.096,¢US/lb,,
22-08-2019,Oro,"1,498.70",US$/ozt,,
22-08-2019,Plata,16.96,US$/ozt,,
22-08-2019,Molibdeno,N.D.,¢US/lb,,
22-08-2019,Inventarios,"328,250",TM,,
23-08-2019,Cobre,257.414,¢US/lb,,
23-08-2019,Oro,"1,495.50",US$/ozt,,
23-08-2019,Plata,17.05,US$/ozt,,
23-08-2019,Molibdeno,N.D.,¢US/lb,,
23-08-2019,Inventarios,"331,925",TM,,
26-08-2019,Cobre,257.414,¢US/lb,,FERIADO
26-08-2019,Oro,"1,495.50",US$/ozt,,FERIADO
26-08-2019,Plata,17.05,US$/ozt,,FERIADO
26-08-2019,Molibdeno,N.D.,¢US/lb,,FERIADO
26-08-2019,Inventarios,"331,925",TM,,FERIADO
27-08-2019,Cobre,256.824,¢US/lb,,
27-08-2019,Oro,"1,531.85",US$/ozt,,
27-08-2019,Plata,17.725,US$/ozt,,
27-08-2019,Molibdeno,N.D.,¢US/lb,,
27-08-2019,Inventarios,"333,975",TM,,
28-08-2019,Cobre,256.416,¢US/lb,,
28-08-2019,Oro,"1,541.75",US$/ozt,,
28-08-2019,Plata,18.365,US$/ozt,,
28-08-2019,Molibdeno,N.D.,¢US/lb,,
28-08-2019,Inventarios,"334,700",TM,,
29-08-2019,Cobre,259.546,¢US/lb,,
29-08-2019,Oro,"1,536.65",US$/ozt,,
29-08-2019,Plata,18.48,US$/ozt,,
29-08-2019,Molibdeno,N.D.,¢US/lb,,
29-08-2019,Inventarios,"336,575",TM,,
30-08-2019,Cobre,257.55,¢US/lb,,
30-08-2019,Oro,"1,526.55",US$/ozt,,
30-08-2019,Plata,18.385,US$/ozt,,
30-08-2019,Molibdeno,N.D.,¢US/lb,,
30-08-2019,Inventarios,"337,675",TM,,
02-09-2019,Cobre,254.49,¢US/lb,,
02-09-2019,Oro,"1,523.35",US$/ozt,,
02-09-2019,Plata,18.35,US$/ozt,,
02-09-2019,Molibdeno,N.D.,¢US/lb,,
02-09-2019,Inventarios,"335,850",TM,,
03-09-2019,Cobre,251.154,¢US/lb,,
03-09-2019,Oro,"1,532.45",US$/ozt,,
03-09-2019,Plata,18.475,US$/ozt,,
03-09-2019,Molibdeno,N.D.,¢US/lb,,
03-09-2019,Inventarios,"330,050",TM,,
04-09-2019,Cobre,256.869,¢US/lb,,
04-09-2019,Oro,"1,538.80",US$/ozt,,
04-09-2019,Plata,19.305,US$/ozt,,
04-09-2019,Molibdeno,N.D.,¢US/lb,,
04-09-2019,Inventarios,"323,550",TM,,
05-09-2019,Cobre,262.04,¢US/lb,,
05-09-2019,Oro,"1,542.60",US$/ozt,,
05-09-2019,Plata,19.22,US$/ozt,,
05-09-2019,Molibdeno,N.D.,¢US/lb,,
05-09-2019,Inventarios,"318,675",TM,,
06-09-2019,Cobre,262.517,¢US/lb,,
06-09-2019,Oro,"1,504.95",US$/ozt,,
06-09-2019,Plata,18.145,US$/ozt,,
06-09-2019,Molibdeno,N.D.,¢US/lb,,
06-09-2019,Inventarios,"313,275",TM,,
09-09-2019,Cobre,261.768,¢US/lb,,
09-09-2019,Oro,"1,509.95",US$/ozt,,
09-09-2019,Plata,18.17,US$/ozt,,
09-09-2019,Molibdeno,N.D.,¢US/lb,,
09-09-2019,Inventarios,"310,350",TM,,
10-09-2019,Cobre,260.271,¢US/lb,,
10-09-2019,Oro,"1,494.60",US$/ozt,,
10-09-2019,Plata,17.99,US$/ozt,,
10-09-2019,Molibdeno,N.D.,¢US/lb,,
10-09-2019,Inventarios,"310,450",TM,,
11-09-2019,Cobre,261.496,¢US/lb,,
11-09-2019,Oro,"1,493.65",US$/ozt,,
11-09-2019,Plata,18.165,US$/ozt,,
11-09-2019,Molibdeno,N.D.,¢US/lb,,
11-09-2019,Inventarios,"305,225",TM,,
12-09-2019,Cobre,265.011,¢US/lb,,
12-09-2019,Oro,"1,502.95",US$/ozt,,
12-09-2019,Plata,18.19,US$/ozt,,
12-09-2019,Molibdeno,N.D.,¢US/lb,,
12-09-2019,Inventarios,"299,750",TM,,
13-09-2019,Cobre,266.259,¢US/lb,,
13-09-2019,Oro,"1,506.30",US$/ozt,,
13-09-2019,Plata,18.145,US$/ozt,,
13-09-2019,Molibdeno,N.D.,¢US/lb,,
13-09-2019,Inventarios,"296,625",TM,,
16-09-2019,Cobre,266.576,¢US/lb,,
16-09-2019,Oro,"1,502.05",US$/ozt,,
16-09-2019,Plata,17.835,US$/ozt,,
16-09-2019,Molibdeno,N.D.,¢US/lb,,
16-09-2019,Inventarios,"301,925",TM,,
17-09-2019,Cobre,261.36,¢US/lb,,
17-09-2019,Oro,"1,499.30",US$/ozt,,
17-09-2019,Plata,17.84,US$/ozt,,
17-09-2019,Molibdeno,N.D.,¢US/lb,,
17-09-2019,Inventarios,"299,325",TM,,
18-09-2019,Cobre,260.589,¢US/lb,,
18-09-2019,Oro,"1.502,20",US$/ozt,,
18-09-2019,Plata,17.85,US$/ozt,,
18-09-2019,Molibdeno,N.D.,¢US/lb,,
18-09-2019,Inventarios,"295,800",TM,,
19-09-2019,Cobre,261.201,¢US/lb,,
19-09-2019,Oro,"1,498.40",US$/ozt,,
19-09-2019,Plata,17.755,US$/ozt,,
19-09-2019,Molibdeno,N.D.,¢US/lb,,
19-09-2019,Inventarios,"290,800",TM,,
20-09-2019,Cobre,262.063,¢US/lb,,
20-09-2019,Oro,"1,504.10",US$/ozt,,
20-09-2019,Plata,17.88,US$/ozt,,
20-09-2019,Molibdeno,N.D.,¢US/lb,,
20-09-2019,Inventarios,"287,150",TM,,
23-09-2019,Cobre,258.321,¢US/lb,,
23-09-2019,Oro,"1,519.50",US$/ozt,,
23-09-2019,Plata,18.38,US$/ozt,,
23-09-2019,Molibdeno,N.D.,¢US/lb,,
23-09-2019,Inventarios,"283,550",TM,,
24-09-2019,Cobre,261.315,¢US/lb,,
24-09-2019,Oro,"1,520.25",US$/ozt,,
24-09-2019,Plata,18.56,US$/ozt,,
24-09-2019,Molibdeno,N.D.,¢US/lb,,
24-09-2019,Inventarios,"280,150",TM,,
25-09-2019,Cobre,259.387,¢US/lb,,
25-09-2019,Oro,"1,530.85",US$/ozt,,
25-09-2019,Plata,18.57,US$/ozt,,
25-09-2019,Molibdeno,N.D.,¢US/lb,,
25-09-2019,Inventarios,"276,825",TM,,
26-09-2019,Cobre,261.133,¢US/lb,,
26-09-2019,Oro,"1,507.05",US$/ozt,,
26-09-2019,Plata,17.97,US$/ozt,,
26-09-2019,Molibdeno,N.D.,¢US/lb,,
26-09-2019,Inventarios,"271,875",TM,,
27-09-2019,Cobre,259.183,¢US/lb,,
27-09-2019,Oro,"1,496.15",US$/ozt,,
27-09-2019,Plata,17.52,US$/ozt,,
27-09-2019,Molibdeno,N.D.,¢US/lb,,
27-09-2019,Inventarios,"266,225",TM,,
30-09-2019,Cobre,259.818,¢US/lb,,
30-09-2019,Oro,"1,487.60",US$/ozt,,
30-09-2019,Plata,17.255,US$/ozt,,
30-09-2019,Molibdeno,N.D.,¢US/lb,,
30-09-2019,Inventarios,"264,425",TM,,
01-10-2019,Cobre,254.465,¢US/lb,,
01-10-2019,Oro,"1,466.10",US$/ozt,,
01-10-2019,Plata,17.11,US$/ozt,,
01-10-2019,Molibdeno,N.D.,¢US/lb,,
01-10-2019,Inventarios,"258,775",TM,,
02-10-2019,Cobre,255.327,¢US/lb,,
02-10-2019,Oro,"1,484.05",US$/ozt,,
02-10-2019,Plata,,US$/ozt,,
02-10-2019,Molibdeno,N.D.,¢US/lb,,
02-10-2019,Inventarios,"254,075",TM,,
03-10-2019,Cobre,255.191,¢US/lb,,
03-10-2019,Oro,"1,504.00",US$/ozt,,
03-10-2019,Plata,17.6,US$/ozt,,
03-10-2019,Molibdeno,N.D.,¢US/lb,,
03-10-2019,Inventarios,"290,250",TM,,
04-10-2019,Cobre,253.966,¢US/lb,,
04-10-2019,Oro,"1,509.50",US$/ozt,,
04-10-2019,Plata,17.605,US$/ozt,,
04-10-2019,Molibdeno,N.D.,¢US/lb,,
04-10-2019,Inventarios,"288,425",TM,,
07-10-2019,Cobre,255.191,¢US/lb,,
07-10-2019,Oro,"1,502.15",US$/ozt,,
07-10-2019,Plata,17.425,US$/ozt,,
07-10-2019,Molibdeno,N.D.,¢US/lb,,
07-10-2019,Inventarios,"285,600",TM,,
08-10-2019,Cobre,256.302,¢US/lb,,
08-10-2019,Oro,"1,500.00",US$/ozt,,
08-10-2019,Plata,17.555,US$/ozt,,
08-10-2019,Molibdeno,N.D.,¢US/lb,,
08-10-2019,Inventarios,"283,350",TM,,
09-10-2019,Cobre,256.733,¢US/lb,,
09-10-2019,Oro,"1,503.40",US$/ozt,,
09-10-2019,Plata,17.78,US$/ozt,,
09-10-2019,Molibdeno,N.D.,¢US/lb,,
09-10-2019,Inventarios,"283,125",TM,,
10-10-2019,Cobre,258.48,¢US/lb,,
10-10-2019,Oro,"1,508.20",US$/ozt,,
10-10-2019,Plata,17.75,US$/ozt,,
10-10-2019,Molibdeno,N.D.,¢US/lb,,
10-10-2019,Inventarios,"285,600",TM,,
11-10-2019,Cobre,261.405,¢US/lb,,
11-10-2019,Oro,"1,498.35",US$/ozt,,
11-10-2019,Plata,17.6,US$/ozt,,
11-10-2019,Molibdeno,N.D.,¢US/lb,,
11-10-2019,Inventarios,"282,325",TM,,
14-10-2019,Cobre,259.387,¢US/lb,,
14-10-2019,Oro,"1,494.20",US$/ozt,,
14-10-2019,Plata,17.605,US$/ozt,,
14-10-2019,Molibdeno,N.D.,¢US/lb,,
14-10-2019,Inventarios,"277,350",TM,,
15-10-2019,Cobre,260.589,¢US/lb,,
15-10-2019,Oro,"1,494.75",US$/ozt,,
15-10-2019,Plata,17.67,US$/ozt,,
15-10-2019,Molibdeno,N.D.,¢US/lb,,
15-10-2019,Inventarios,"274,975",TM,,
16-10-2019,Cobre,257.822,¢US/lb,,
16-10-2019,Oro,"1,482.55",US$/ozt,,
16-10-2019,Plata,17.255,US$/ozt,,
16-10-2019,Molibdeno,N.D.,¢US/lb,,
16-10-2019,Inventarios,"275,575",TM,,
17-10-2019,Cobre,259.75,¢US/lb,,
17-10-2019,Oro,"1,484.45",US$/ozt,,
17-10-2019,Plata,17.45,US$/ozt,,
17-10-2019,Molibdeno,N.D.,¢US/lb,,
17-10-2019,Inventarios,"275,100",TM,,
18-10-2019,Cobre,260.861,¢US/lb,,
18-10-2019,Oro,"1,487.50",US$/ozt,,
18-10-2019,Plata,17.435,US$/ozt,,
18-10-2019,Molibdeno,N.D.,¢US/lb,,
18-10-2019,Inventarios,"268,400",TM,,
21-10-2019,Cobre,263.991,¢US/lb,,
21-10-2019,Oro,"1,490.85",US$/ozt,,
21-10-2019,Plata,17.725,US$/ozt,,
21-10-2019,Molibdeno,N.D.,¢US/lb,,
21-10-2019,Inventarios,"268,200",TM,,
22-10-2019,Cobre,262.811,¢US/lb,,
22-10-2019,Oro,"1,487.45",US$/ozt,,
22-10-2019,Plata,17.625,US$/ozt,,
22-10-2019,Molibdeno,N.D.,¢US/lb,,
22-10-2019,Inventarios,"270,350",TM,,
23-10-2019,Cobre,261.859,¢US/lb,,
23-10-2019,Oro,"1,494.25",US$/ozt,,
23-10-2019,Plata,17.535,US$/ozt,,
23-10-2019,Molibdeno,N.D.,¢US/lb,,
23-10-2019,Inventarios,"269,525",TM,,
24-10-2019,Cobre,266.213,¢US/lb,,
24-10-2019,Oro,"1,488.85",US$/ozt,,
24-10-2019,Plata,17.53,US$/ozt,,
24-10-2019,Molibdeno,N.D.,¢US/lb,,
24-10-2019,Inventarios,"265,250",TM,,
25-10-2019,Cobre,266.145,¢US/lb,,
25-10-2019,Oro,"1,504.65",US$/ozt,,
25-10-2019,Plata,18.125,US$/ozt,,
25-10-2019,Molibdeno,N.D.,¢US/lb,,
25-10-2019,Inventarios,"261,025",TM,,
28-10-2019,Cobre,267.098,¢US/lb,,
28-10-2019,Oro,"1,505.05",US$/ozt,,
28-10-2019,Plata,18.055,US$/ozt,,
28-10-2019,Molibdeno,N.D.,¢US/lb,,
28-10-2019,Inventarios,"255,650",TM,,
29-10-2019,Cobre,266.69,¢US/lb,,
29-10-2019,Oro,"1,492.75",US$/ozt,,
29-10-2019,Plata,17.66,US$/ozt,,
29-10-2019,Molibdeno,N.D.,¢US/lb,,
29-10-2019,Inventarios,"250,750",TM,,
30-10-2019,Cobre,266.848,¢US/lb,,
30-10-2019,Oro,"1,490.15",US$/ozt,,
30-10-2019,Plata,17.955,US$/ozt,,
30-10-2019,Molibdeno,N.D.,¢US/lb,,
30-10-2019,Inventarios,"270,325",TM,,
01-11-2019,Cobre,262.948,¢US/lb,,
01-11-2019,Oro,"1,509.85",US$/ozt,,
01-11-2019,Plata,18.12,US$/ozt,,
01-11-2019,Molibdeno,N.D.,¢US/lb,,
01-11-2019,Inventarios,"255,025",TM,,
04-11-2019,Cobre,265.193,¢US/lb,,
04-11-2019,Oro,"1,509.20",US$/ozt,,
04-11-2019,Plata,18.185,US$/ozt,,
04-11-2019,Molibdeno,N.D.,¢US/lb,,
04-11-2019,Inventarios,"251,475",TM,,
05-11-2019,Cobre,266.712,¢US/lb,,
05-11-2019,Oro,"1,504.60",US$/ozt,,
05-11-2019,Plata,18.045,US$/ozt,,
05-11-2019,Molibdeno,N.D.,¢US/lb,,
05-11-2019,Inventarios,"248,000",TM,,
06-11-2019,Cobre,268.232,¢US/lb,,
06-11-2019,Oro,"1,488.55",US$/ozt,,
06-11-2019,Plata,17.54,US$/ozt,,
06-11-2019,Molibdeno,N.D.,¢US/lb,,
06-11-2019,Inventarios,"241,925",TM,,
07-11-2019,Cobre,269.479,¢US/lb,,
07-11-2019,Oro,"1,484.10",US$/ozt,,
07-11-2019,Plata,17.53,US$/ozt,,
07-11-2019,Molibdeno,N.D.,¢US/lb,,
07-11-2019,Inventarios,"238,550",TM,,
08-11-2019,Cobre,269.956,¢US/lb,,
08-11-2019,Oro,"1,466.85",US$/ozt,,
08-11-2019,Plata,16.81,US$/ozt,,
08-11-2019,Molibdeno,N.D.,¢US/lb,,
08-11-2019,Inventarios,"235,950",TM,,
11-11-2019,Cobre,265.669,¢US/lb,,
11-11-2019,Oro,"1,465.50",US$/ozt,,
11-11-2019,Plata,16.88,US$/ozt,,
11-11-2019,Molibdeno,N.D.,¢US/lb,,
11-11-2019,Inventarios,"234,200",TM,,
12-11-2019,Cobre,264.807,¢US/lb,,
12-11-2019,Oro,"1,455.00",US$/ozt,,
12-11-2019,Plata,16.735,US$/ozt,,
12-11-2019,Molibdeno,N.D.,¢US/lb,,
12-11-2019,Inventarios,"229,350",TM,,
13-11-2019,Cobre,264.127,¢US/lb,,
13-11-2019,Oro,"1,463.45",US$/ozt,,
13-11-2019,Plata,16.95,US$/ozt,,
13-11-2019,Molibdeno,N.D.,¢US/lb,,
13-11-2019,Inventarios,"224,425",TM,,
14-11-2019,Cobre,264.671,¢US/lb,,
14-11-2019,Oro,"1,467.65",US$/ozt,,
14-11-2019,Plata,17.035,US$/ozt,,
14-11-2019,Molibdeno,N.D.,¢US/lb,,
14-11-2019,Inventarios,"221,725",TM,,
15-11-2019,Cobre,263.628,¢US/lb,,
15-11-2019,Oro,"1,465.60",US$/ozt,,
15-11-2019,Plata,16.87,US$/ozt,,
15-11-2019,Molibdeno,N.D.,¢US/lb,,
15-11-2019,Inventarios,"224,775",TM,,
18-11-2019,Cobre,264.354,¢US/lb,,
18-11-2019,Oro,"1,458.40",US$/ozt,,
18-11-2019,Plata,16.795,US$/ozt,,
18-11-2019,Molibdeno,N.D.,¢US/lb,,
18-11-2019,Inventarios,"221,450",TM,,
19-11-2019,Cobre,264.059,¢US/lb,,
19-11-2019,Oro,"1,464.90",US$/ozt,,
19-11-2019,Plata,17.125,US$/ozt,,
19-11-2019,Molibdeno,N.D.,¢US/lb,,
19-11-2019,Inventarios,"219,475",TM,,
20-11-2019,Cobre,266.395,¢US/lb,,
20-11-2019,Oro,"1,475.70",US$/ozt,,
20-11-2019,Plata,17.115,US$/ozt,,
20-11-2019,Molibdeno,N.D.,¢US/lb,,
20-11-2019,Inventarios,"220,950",TM,,
21-11-2019,Cobre,263.673,¢US/lb,,
21-11-2019,Oro,"1,468.90",US$/ozt,,
21-11-2019,Plata,17.09,US$/ozt,,
21-11-2019,Molibdeno,N.D.,¢US/lb,,
21-11-2019,Inventarios,"222,075",TM,,
22-11-2019,Cobre,264.626,¢US/lb,,
22-11-2019,Oro,"1,471.30",US$/ozt,,
22-11-2019,Plata,17.175,US$/ozt,,
22-11-2019,Molibdeno,N.D.,¢US/lb,,
22-11-2019,Inventarios,"218,925",TM,,
25-11-2019,Cobre,266.372,¢US/lb,,
25-11-2019,Oro,"1,459.45",US$/ozt,,
25-11-2019,Plata,16.87,US$/ozt,,
25-11-2019,Molibdeno,N.D.,¢US/lb,,
25-11-2019,Inventarios,"216,100",TM,,
26-11-2019,Cobre,265.624,¢US/lb,,
26-11-2019,Oro,"1,457.65",US$/ozt,,
26-11-2019,Plata,16.935,US$/ozt,,
26-11-2019,Molibdeno,N.D.,¢US/lb,,
26-11-2019,Inventarios,"214,200",TM,,
27-11-2019,Cobre,268.776,¢US/lb,,
27-11-2019,Oro,"1,459.80",US$/ozt,,
27-11-2019,Plata,17.055,US$/ozt,,
27-11-2019,Molibdeno,N.D.,¢US/lb,,
27-11-2019,Inventarios,"213,200",TM,,
28-11-2019,Cobre,266.78,¢US/lb,,
28-11-2019,Oro,"1,457.55",US$/ozt,,
28-11-2019,Plata,16.945,US$/ozt,,
28-11-2019,Molibdeno,N.D.,¢US/lb,,
28-11-2019,Inventarios,"210,200",TM,,
29-11-2019,Cobre,265.533,¢US/lb,FERIADO,
29-11-2019,Oro,"1,457.55",US$/ozt,FERIADO,
29-11-2019,Plata,16.945,US$/ozt,FERIADO,
29-11-2019,Molibdeno,N.D.,¢US/lb,FERIADO,
29-11-2019,Inventarios,"208,625",TM,FERIADO,
02-12-2019,Cobre,265.601,¢US/lb,,
02-12-2019,Oro,"1,457.50",US$/ozt,,
02-12-2019,Plata,16.875,US$/ozt,,
02-12-2019,Molibdeno,N.D.,¢US/lb,,
02-12-2019,Inventarios,"208,525",TM,,
03-12-2019,Cobre,263.628,¢US/lb,,
03-12-2019,Oro,"1,470.40",US$/ozt,,
03-12-2019,Plata,17.01,US$/ozt,,
03-12-2019,Molibdeno,N.D.,¢US/lb,,
03-12-2019,Inventarios,"206,250",TM,,
04-12-2019,Cobre,264.127,¢US/lb,,
04-12-2019,Oro,"1,475.85",US$/ozt,,
04-12-2019,Plata,17.13,US$/ozt,,
04-12-2019,Molibdeno,N.D.,¢US/lb,,
04-12-2019,Inventarios,"202,950",TM,,
05-12-2019,Cobre,265.578,¢US/lb,,
05-12-2019,Oro,"1,474.60",US$/ozt,,
05-12-2019,Plata,16.87,US$/ozt,,
05-12-2019,Molibdeno,N.D.,¢US/lb,,
05-12-2019,Inventarios,"198,425",TM,,
06-12-2019,Cobre,266.145,¢US/lb,,
06-12-2019,Oro,"1,474.85",US$/ozt,,
06-12-2019,Plata,16.94,US$/ozt,,
06-12-2019,Molibdeno,N.D.,¢US/lb,,
06-12-2019,Inventarios,"193,800",TM,,
09-12-2019,Cobre,271.475,¢US/lb,,
09-12-2019,Oro,"1,463.60",US$/ozt,,
09-12-2019,Plata,16.62,US$/ozt,,
09-12-2019,Molibdeno,N.D.,¢US/lb,,
09-12-2019,Inventarios,"190,825",TM,,
10-12-2019,Cobre,274.65,¢US/lb,,
10-12-2019,Oro,"1,464.45",US$/ozt,,
10-12-2019,Plata,16.675,US$/ozt,,
10-12-2019,Molibdeno,N.D.,¢US/lb,,
